[GCS_ARRAY Current Position of axis1]
# VERSION = 1
# TYPE = 1
# SEPARATOR = 9
# DIM = 2
# SAMPLE_TIME = 5e-005
# NDATA = 30000
#
# NAME0 = Current Position of axis1
# NAME1 = Sensor Normalized of input chan4
#
# END_HEADER
0.851921	-2848
0.852592	-2864
0.853249	-2856
0.85379	-2872
0.854408	-2832
0.855034	-2840
0.855637	-2816
0.8563	-2824
0.856895	-2848
0.857498	-2816
0.858017	-2816
0.858536	-2832
0.858986	-2824
0.859428	-2856
0.85984	-2792
0.860191	-2816
0.86055	-2840
0.860962	-2800
0.861404	-2784
0.8619	-2800
0.862381	-2824
0.862839	-2832
0.863342	-2824
0.863846	-2816
0.864334	-2816
0.864838	-2840
0.865303	-2800
0.865814	-2776
0.866287	-2768
0.866753	-2768
0.86721	-2776
0.867775	-2784
0.868202	-2768
0.868591	-2800
0.86908	-2792
0.869621	-2776
0.870216	-2808
0.870766	-2816
0.871323	-2800
0.871796	-2800
0.872208	-2808
0.872643	-2784
0.873154	-2776
0.873634	-2792
0.874001	-2736
0.874268	-2744
0.87468	-2736
0.875153	-2696
0.87561	-2688
0.876106	-2648
0.876549	-2648
0.876884	-2672
0.877159	-2664
0.877472	-2696
0.877815	-2656
0.878189	-2680
0.878647	-2680
0.879059	-2672
0.879402	-2648
0.87973	-2672
0.879959	-2720
0.880112	-2696
0.880302	-2712
0.880569	-2704
0.880829	-2704
0.88121	-2712
0.881523	-2696
0.881844	-2640
0.88224	-2696
0.882629	-2640
0.882965	-2672
0.883331	-2632
0.883629	-2664
0.883896	-2672
0.884239	-2672
0.884468	-2632
0.884705	-2656
0.884987	-2688
0.885315	-2664
0.88562	-2640
0.885925	-2640
0.886299	-2640
0.886688	-2632
0.886894	-2592
0.887032	-2664
0.887207	-2640
0.887421	-2624
0.887733	-2640
0.888016	-2584
0.888206	-2568
0.88842	-2600
0.888687	-2584
0.888985	-2560
0.88913	-2536
0.889297	-2576
0.889542	-2560
0.889816	-2544
0.890114	-2544
0.890427	-2544
0.890709	-2584
0.890953	-2584
0.891144	-2600
0.891411	-2616
0.891594	-2592
0.891716	-2624
0.891975	-2608
0.892242	-2632
0.892494	-2616
0.892662	-2576
0.892815	-2624
0.893036	-2616
0.893265	-2616
0.893486	-2592
0.89373	-2600
0.893913	-2584
0.894142	-2568
0.894363	-2520
0.894562	-2520
0.894615	-2504
0.894699	-2488
0.894798	-2480
0.89476	-2456
0.894653	-2488
0.894623	-2496
0.894554	-2480
0.8946	-2496
0.894691	-2448
0.894753	-2424
0.894928	-2464
0.895073	-2456
0.895096	-2448
0.895287	-2448
0.89547	-2424
0.895714	-2440
0.895866	-2440
0.89592	-2416
0.896011	-2424
0.896141	-2464
0.896286	-2432
0.896317	-2440
0.896286	-2448
0.896286	-2448
0.89637	-2424
0.896515	-2504
0.896698	-2472
0.896751	-2440
0.896805	-2440
0.896744	-2440
0.896667	-2448
0.896614	-2456
0.896614	-2448
0.896622	-2448
0.896538	-2488
0.896461	-2456
0.896408	-2464
0.896416	-2464
0.896431	-2432
0.896439	-2456
0.896423	-2456
0.896507	-2456
0.896622	-2432
0.896721	-2424
0.896736	-2416
0.896713	-2416
0.896767	-2432
0.896698	-2384
0.896629	-2360
0.896538	-2384
0.896477	-2416
0.896294	-2416
0.896126	-2336
0.895973	-2384
0.895828	-2368
0.895836	-2376
0.895782	-2408
0.895699	-2368
0.895569	-2408
0.89547	-2368
0.895363	-2416
0.895142	-2400
0.894981	-2352
0.894905	-2408
0.89489	-2384
0.894852	-2400
0.894844	-2424
0.894852	-2440
0.894753	-2368
0.894661	-2384
0.894447	-2448
0.894287	-2440
0.894165	-2464
0.893936	-2408
0.893768	-2384
0.893539	-2392
0.893349	-2432
0.893288	-2376
0.893227	-2408
0.89312	-2408
0.893028	-2432
0.893005	-2432
0.892891	-2424
0.892738	-2384
0.892563	-2440
0.89241	-2432
0.892181	-2424
0.892029	-2416
0.891823	-2400
0.891602	-2448
0.891357	-2408
0.891144	-2392
0.890877	-2376
0.890572	-2328
0.89032	-2336
0.89019	-2328
0.889969	-2400
0.889709	-2416
0.889389	-2448
0.889076	-2424
0.888756	-2432
0.888481	-2384
0.888115	-2344
0.887756	-2384
0.887405	-2384
0.887024	-2360
0.886726	-2392
0.886505	-2384
0.886292	-2408
0.886009	-2384
0.885773	-2456
0.88549	-2424
0.885193	-2432
0.884911	-2448
0.884605	-2448
0.884232	-2472
0.883911	-2496
0.883537	-2472
0.883209	-2448
0.882965	-2480
0.882774	-2464
0.88253	-2536
0.88224	-2504
0.881889	-2464
0.881615	-2512
0.881218	-2528
0.880737	-2520
0.880241	-2512
0.879814	-2496
0.879509	-2504
0.879242	-2480
0.879089	-2480
0.878845	-2488
0.878639	-2448
0.87838	-2456
0.878029	-2480
0.877716	-2480
0.877365	-2488
0.876991	-2472
0.876526	-2488
0.876045	-2456
0.875648	-2472
0.875298	-2472
0.874954	-2472
0.874634	-2488
0.874283	-2504
0.873955	-2520
0.873581	-2496
0.873199	-2512
0.872856	-2480
0.87252	-2480
0.872192	-2464
0.871841	-2504
0.871437	-2440
0.870972	-2496
0.870468	-2432
0.869987	-2440
0.869583	-2440
0.869171	-2448
0.868744	-2440
0.868317	-2408
0.867889	-2448
0.867409	-2432
0.866898	-2440
0.866447	-2432
0.865959	-2432
0.865524	-2432
0.865074	-2432
0.864548	-2448
0.863998	-2456
0.86351	-2384
0.862907	-2424
0.862419	-2440
0.861946	-2440
0.861443	-2400
0.860985	-2416
0.86058	-2424
0.860207	-2416
0.859886	-2416
0.859467	-2392
0.859001	-2368
0.858475	-2400
0.857903	-2400
0.857269	-2376
0.856667	-2376
0.856117	-2384
0.855576	-2392
0.855072	-2320
0.85463	-2304
0.854179	-2296
0.853775	-2312
0.853249	-2312
0.852859	-2296
0.85231	-2312
0.851768	-2304
0.851219	-2344
0.850601	-2336
0.85009	-2320
0.849602	-2304
0.849136	-2304
0.848633	-2296
0.848076	-2296
0.84758	-2280
0.847122	-2312
0.846619	-2312
0.846062	-2312
0.84539	-2328
0.844742	-2328
0.844055	-2280
0.843468	-2312
0.842911	-2288
0.842392	-2304
0.841835	-2312
0.841293	-2344
0.840706	-2336
0.840179	-2336
0.839622	-2352
0.839119	-2336
0.838654	-2360
0.838089	-2352
0.837616	-2336
0.837143	-2408
0.836578	-2408
0.835915	-2440
0.835297	-2424
0.834686	-2424
0.83403	-2408
0.833359	-2424
0.832619	-2384
0.831894	-2376
0.831139	-2416
0.830406	-2400
0.82975	-2384
0.829109	-2400
0.828423	-2360
0.827789	-2384
0.827095	-2368
0.826393	-2384
0.825676	-2424
0.824905	-2352
0.824127	-2360
0.823357	-2344
0.822609	-2336
0.821823	-2360
0.821098	-2392
0.820427	-2376
0.819778	-2400
0.819214	-2400
0.818634	-2408
0.817932	-2408
0.817223	-2360
0.81646	-2384
0.815666	-2400
0.814888	-2376
0.814079	-2392
0.813339	-2344
0.812637	-2368
0.811943	-2400
0.811325	-2408
0.810745	-2424
0.81002	-2424
0.809303	-2384
0.808449	-2408
0.807701	-2400
0.806839	-2360
0.806145	-2400
0.805428	-2384
0.804665	-2344
0.803986	-2376
0.803322	-2368
0.802719	-2360
0.801956	-2368
0.801186	-2416
0.800476	-2392
0.799805	-2392
0.799042	-2392
0.798332	-2400
0.797554	-2336
0.796753	-2320
0.795921	-2336
0.795074	-2384
0.794296	-2336
0.793449	-2296
0.792671	-2336
0.791885	-2224
0.791069	-2216
0.790268	-2240
0.789398	-2240
0.788498	-2224
0.787621	-2184
0.786789	-2192
0.785988	-2200
0.785187	-2168
0.784309	-2152
0.783424	-2192
0.782593	-2152
0.781853	-2152
0.781021	-2192
0.780106	-2160
0.779175	-2176
0.778275	-2144
0.777382	-2128
0.77652	-2176
0.775757	-2128
0.775009	-2136
0.774185	-2120
0.773315	-2104
0.772484	-2160
0.771584	-2104
0.770676	-2088
0.769791	-2104
0.768974	-2136
0.768211	-2064
0.767288	-2128
0.766281	-2088
0.765266	-2136
0.764244	-2112
0.763268	-2152
0.762352	-2128
0.761551	-2088
0.760696	-2136
0.759926	-2136
0.759048	-2112
0.758194	-2088
0.757339	-2064
0.756477	-2088
0.755554	-2072
0.754707	-2072
0.753845	-2088
0.752922	-2104
0.75209	-2048
0.751221	-2096
0.750313	-2104
0.749443	-2056
0.748528	-2064
0.747597	-2096
0.746651	-2040
0.745621	-2040
0.744652	-2040
0.743683	-2064
0.742714	-2040
0.74173	-2048
0.740837	-2024
0.739906	-2024
0.738968	-2048
0.738052	-2040
0.737091	-2016
0.736137	-1992
0.735222	-2040
0.734276	-2008
0.733284	-1984
0.732307	-1960
0.731377	-1968
0.730331	-2016
0.729263	-1992
0.728226	-1976
0.727318	-1976
0.726372	-2008
0.725479	-1992
0.72451	-2032
0.723564	-2048
0.72258	-2016
0.721695	-2008
0.720825	-2000
0.719894	-2000
0.718834	-2000
0.717728	-2016
0.716713	-1992
0.715706	-2032
0.714729	-2040
0.71373	-2008
0.712723	-1992
0.711746	-1968
0.710693	-2000
0.709625	-2016
0.708595	-2000
0.707581	-2048
0.706589	-2000
0.705605	-1984
0.70472	-2008
0.703835	-2000
0.70295	-2000
0.702026	-2000
0.701057	-2016
0.700127	-1960
0.699104	-1960
0.698044	-1960
0.69693	-1984
0.695801	-1944
0.69474	-1992
0.693703	-1960
0.692741	-1968
0.691658	-1968
0.690567	-1952
0.689613	-1968
0.688538	-1976
0.687462	-1968
0.68634	-1952
0.685135	-1920
0.683945	-1960
0.682877	-1888
0.681808	-1968
0.680733	-1976
0.679688	-1960
0.678673	-1960
0.677689	-1984
0.67672	-2000
0.675797	-1976
0.674873	-2000
0.673912	-1960
0.672966	-1936
0.672058	-1976
0.671028	-1992
0.669983	-1976
0.668976	-1968
0.667854	-1960
0.666756	-1992
0.665672	-1992
0.664665	-1968
0.663628	-1960
0.662636	-1960
0.661705	-1936
0.660637	-1984
0.659576	-1952
0.658554	-1968
0.657478	-1976
0.656364	-1960
0.655258	-2008
0.654129	-1984
0.652946	-2016
0.651764	-1992
0.650528	-1992
0.6493	-1992
0.648155	-1976
0.647026	-1976
0.645943	-1960
0.644806	-1952
0.643707	-1952
0.642624	-1944
0.641426	-1960
0.640282	-1912
0.639168	-1960
0.638107	-1952
0.636948	-1928
0.63588	-1944
0.634682	-1968
0.633499	-1936
0.632294	-1976
0.631287	-1976
0.630257	-1984
0.629242	-1992
0.628151	-1992
0.627022	-1984
0.62587	-2000
0.624687	-2008
0.623436	-2000
0.622131	-2008
0.620911	-2008
0.619713	-1952
0.618523	-2008
0.617348	-1960
0.616219	-1944
0.615112	-1968
0.61409	-1968
0.613144	-1968
0.612122	-1976
0.611031	-2000
0.609909	-1984
0.608772	-1992
0.60759	-1944
0.606354	-1920
0.605179	-1936
0.604034	-1944
0.602905	-1968
0.601791	-1984
0.600571	-1976
0.599396	-1920
0.598221	-1952
0.597046	-1928
0.595901	-1960
0.594719	-1984
0.593483	-1984
0.592209	-1984
0.590805	-1968
0.589516	-2000
0.588203	-1976
0.586899	-1976
0.585625	-1976
0.584373	-1960
0.583183	-1952
0.581978	-1936
0.580704	-1968
0.579399	-1936
0.578094	-1904
0.576729	-1920
0.575348	-1912
0.574005	-1904
0.572723	-1880
0.571411	-1928
0.57003	-1928
0.56868	-1880
0.567329	-1872
0.565979	-1896
0.564644	-1896
0.563316	-1960
0.56192	-1904
0.560585	-1912
0.559296	-1952
0.557869	-1936
0.556496	-1880
0.555115	-1936
0.553703	-1904
0.552391	-1864
0.551079	-1896
0.549728	-1872
0.548485	-1936
0.547188	-1912
0.545815	-1904
0.544357	-1880
0.542938	-1880
0.541695	-1912
0.540512	-1896
0.539299	-1896
0.538101	-1896
0.536758	-1856
0.535423	-1872
0.53405	-1864
0.53273	-1896
0.531456	-1872
0.530083	-1848
0.528664	-1840
0.527245	-1880
0.525909	-1864
0.524529	-1864
0.523201	-1848
0.521828	-1864
0.520493	-1872
0.519173	-1840
0.51796	-1824
0.516769	-1840
0.515556	-1832
0.514221	-1816
0.512794	-1824
0.511459	-1840
0.510094	-1872
0.508659	-1824
0.507172	-1824
0.505753	-1840
0.504326	-1816
0.502937	-1856
0.501648	-1848
0.500313	-1888
0.498924	-1864
0.497566	-1848
0.496254	-1848
0.495003	-1888
0.493721	-1888
0.49234	-1888
0.490875	-1840
0.489433	-1856
0.488037	-1880
0.486633	-1824
0.485291	-1856
0.483994	-1824
0.482719	-1840
0.481415	-1848
0.480202	-1856
0.478935	-1840
0.477707	-1848
0.476395	-1848
0.47506	-1848
0.473732	-1816
0.472443	-1808
0.471123	-1856
0.469727	-1816
0.468376	-1832
0.467026	-1792
0.465637	-1792
0.464363	-1840
0.463058	-1824
0.461754	-1792
0.460503	-1840
0.459167	-1880
0.457817	-1824
0.456398	-1824
0.454987	-1864
0.453697	-1848
0.452431	-1848
0.451202	-1800
0.449974	-1856
0.448601	-1856
0.447212	-1808
0.445923	-1848
0.44458	-1864
0.443207	-1880
0.441788	-1856
0.440437	-1896
0.439117	-1856
0.437729	-1872
0.436386	-1864
0.435112	-1864
0.433807	-1848
0.432465	-1864
0.431145	-1872
0.429855	-1864
0.428574	-1864
0.427353	-1880
0.426254	-1880
0.425064	-1856
0.423874	-1872
0.422562	-1872
0.421188	-1896
0.419792	-1896
0.418427	-1904
0.417099	-1904
0.415756	-1880
0.414375	-1856
0.413033	-1872
0.411713	-1864
0.410408	-1872
0.409195	-1880
0.408035	-1872
0.406776	-1872
0.40554	-1864
0.404373	-1896
0.403191	-1896
0.401947	-1920
0.400726	-1896
0.399544	-1872
0.3983	-1848
0.397026	-1848
0.395737	-1856
0.394554	-1864
0.393425	-1880
0.392288	-1880
0.39106	-1864
0.389824	-1896
0.388634	-1920
0.387383	-1896
0.386078	-1888
0.384773	-1928
0.383461	-1904
0.382103	-1896
0.380768	-1872
0.379395	-1888
0.378128	-1872
0.376854	-1896
0.375565	-1880
0.374313	-1912
0.373047	-1864
0.371742	-1896
0.370476	-1888
0.369179	-1896
0.367882	-1880
0.366539	-1888
0.365265	-1944
0.364006	-1944
0.362709	-1888
0.361481	-1904
0.360275	-1928
0.359055	-1928
0.35788	-1936
0.356735	-1928
0.355515	-1944
0.354286	-1944
0.353096	-1952
0.351936	-1944
0.350731	-1968
0.349525	-1936
0.348412	-1984
0.34716	-1960
0.345825	-1936
0.344566	-1912
0.343285	-1952
0.341957	-1912
0.340691	-1912
0.339516	-1896
0.338356	-1888
0.337181	-1888
0.336136	-1880
0.335045	-1864
0.333885	-1888
0.332764	-1848
0.331596	-1848
0.330475	-1872
0.329277	-1824
0.328018	-1848
0.326752	-1832
0.325516	-1848
0.324348	-1832
0.323212	-1840
0.322174	-1824
0.321106	-1832
0.320023	-1840
0.318893	-1800
0.317719	-1816
0.316536	-1832
0.315315	-1872
0.314117	-1864
0.312981	-1800
0.31179	-1816
0.310608	-1848
0.309288	-1808
0.307968	-1848
0.30674	-1816
0.305542	-1800
0.304359	-1808
0.303162	-1824
0.301994	-1784
0.300774	-1784
0.299553	-1816
0.298431	-1816
0.297348	-1800
0.296288	-1808
0.295197	-1840
0.294159	-1824
0.293152	-1800
0.29213	-1816
0.291122	-1832
0.290062	-1840
0.289085	-1848
0.288025	-1848
0.287003	-1872
0.285912	-1864
0.284676	-1832
0.283508	-1856
0.282356	-1880
0.281235	-1856
0.280037	-1864
0.27887	-1832
0.277695	-1816
0.276604	-1864
0.275505	-1832
0.274422	-1864
0.273376	-1872
0.27224	-1864
0.271065	-1856
0.269936	-1832
0.268753	-1888
0.267738	-1864
0.266724	-1848
0.265732	-1880
0.264732	-1904
0.263763	-1872
0.262741	-1888
0.261696	-1896
0.260704	-1896
0.259682	-1896
0.258636	-1880
0.257614	-1896
0.256538	-1880
0.255493	-1888
0.254433	-1864
0.253456	-1856
0.252525	-1912
0.251572	-1864
0.25061	-1864
0.249702	-1856
0.248817	-1912
0.247917	-1880
0.246956	-1920
0.246002	-1904
0.244926	-1888
0.243843	-1880
0.242859	-1864
0.241852	-1904
0.240753	-1912
0.239738	-1944
0.238731	-1904
0.23774	-1920
0.236771	-1904
0.235817	-1936
0.235016	-1920
0.234146	-1912
0.2332	-1904
0.232277	-1904
0.231331	-1928
0.230309	-1936
0.229324	-1936
0.228271	-1928
0.227234	-1904
0.22625	-1928
0.22525	-1920
0.224304	-1952
0.223427	-1928
0.222595	-1880
0.221741	-1928
0.220818	-1944
0.21994	-1904
0.219154	-1904
0.218315	-1904
0.2174	-1928
0.216576	-1928
0.21566	-1920
0.214798	-1936
0.213951	-1904
0.213188	-1912
0.212341	-1896
0.211418	-1912
0.210564	-1928
0.209702	-1960
0.208946	-1936
0.20813	-1912
0.207344	-1944
0.206505	-1928
0.205582	-1896
0.204659	-1960
0.203712	-1888
0.202766	-1912
0.201973	-1944
0.201225	-1912
0.200508	-1928
0.199783	-1904
0.199043	-1912
0.198265	-1912
0.197525	-1920
0.196693	-1960
0.195946	-1952
0.195229	-1944
0.194458	-1936
0.193634	-1944
0.192802	-1944
0.192039	-1928
0.191177	-1920
0.190262	-1960
0.189453	-1936
0.188545	-1944
0.187744	-1968
0.187012	-1976
0.186249	-1936
0.185471	-1904
0.184647	-1920
0.183876	-1960
0.183014	-1968
0.182114	-1968
0.181412	-1960
0.180672	-1992
0.179962	-1984
0.179199	-1992
0.178596	-1960
0.177986	-1968
0.177391	-1992
0.176689	-2016
0.175957	-1992
0.175262	-2008
0.1745	-2000
0.173798	-2008
0.173149	-2000
0.172447	-2000
0.171692	-2024
0.171036	-2008
0.170341	-1984
0.169647	-2000
0.169014	-2024
0.168274	-2032
0.167511	-2008
0.166763	-2008
0.166061	-1928
0.165436	-2000
0.164825	-1968
0.164246	-1968
0.163673	-1984
0.16304	-1960
0.162384	-1968
0.161682	-1976
0.160912	-1968
0.160103	-1968
0.159332	-1984
0.15847	-1976
0.157768	-2016
0.15715	-1968
0.15657	-1960
0.156029	-1960
0.155441	-1976
0.154808	-1976
0.154228	-1960
0.153717	-1976
0.153183	-1944
0.152603	-1920
0.152061	-1960
0.151489	-1944
0.150871	-1968
0.150253	-1952
0.149628	-1912
0.149025	-1920
0.148415	-1960
0.14785	-1968
0.14724	-1952
0.146736	-1960
0.146172	-1984
0.145622	-1952
0.145096	-1968
0.144539	-1944
0.143898	-1928
0.143242	-1920
0.142685	-1952
0.142204	-1920
0.141617	-1936
0.141113	-1952
0.140594	-1944
0.140022	-1960
0.139488	-1976
0.138885	-1936
0.138275	-1952
0.137665	-1992
0.137138	-1976
0.136681	-1960
0.13623	-2000
0.135689	-2000
0.135147	-1992
0.134544	-1968
0.133873	-1952
0.133316	-1984
0.132851	-1960
0.132378	-1952
0.131905	-1992
0.131523	-1960
0.131088	-1952
0.130646	-1944
0.130203	-1960
0.129654	-1968
0.12912	-1960
0.128639	-1976
0.128235	-1968
0.127853	-1992
0.127487	-1944
0.127022	-1992
0.12664	-1976
0.126305	-2016
0.125977	-1976
0.125633	-1976
0.125336	-2008
0.124992	-1960
0.124634	-2008
0.124237	-1984
0.123817	-1968
0.123535	-1992
0.123253	-2000
0.123001	-2008
0.122581	-1968
0.122101	-2000
0.121559	-1976
0.121025	-1984
0.120605	-1976
0.12014	-1960
0.119736	-2000
0.119347	-1976
0.118973	-1976
0.118645	-1952
0.118347	-2016
0.118065	-1968
0.11779	-2032
0.117462	-1992
0.117088	-1992
0.116692	-1992
0.116302	-1984
0.115952	-1992
0.115677	-1976
0.115463	-1968
0.11525	-1976
0.11496	-2008
0.114616	-1984
0.114349	-1976
0.11425	-1984
0.114098	-1976
0.113853	-2000
0.113602	-2000
0.113274	-1952
0.112976	-1960
0.112724	-1944
0.112549	-2000
0.11235	-1968
0.112167	-1968
0.111847	-1968
0.111549	-1984
0.111328	-1984
0.111092	-1992
0.110832	-1984
0.110664	-1984
0.110489	-1952
0.110268	-1992
0.11013	-2000
0.109802	-1992
0.109596	-1920
0.109398	-1952
0.109238	-1968
0.109001	-1968
0.108856	-1920
0.108795	-1968
0.108658	-1976
0.108459	-1960
0.108261	-1952
0.108109	-1960
0.107887	-1952
0.107697	-1952
0.107529	-1952
0.107422	-1936
0.107292	-1920
0.107193	-1912
0.107109	-1928
0.106995	-1944
0.106842	-1920
0.106728	-1944
0.106636	-1944
0.106415	-1976
0.106255	-1920
0.106171	-1952
0.106148	-1960
0.106117	-1976
0.106117	-1952
0.106071	-1928
0.105995	-1968
0.105965	-1960
0.10582	-1968
0.105698	-1992
0.105637	-1952
0.105591	-1968
0.105553	-1928
0.105522	-1912
0.10553	-1952
0.105415	-1968
0.105247	-1952
0.105049	-1952
0.104881	-1968
0.104774	-1936
0.104721	-1936
0.104782	-1912
0.104805	-1920
0.104759	-1936
0.104645	-1936
0.104523	-1928
0.104393	-1920
0.104515	-1960
0.104645	-1952
0.104698	-1912
0.104744	-1920
0.10479	-1936
0.104858	-1960
0.104866	-1984
0.104851	-1984
0.104843	-2000
0.104782	-1944
0.104805	-1968
0.104874	-1944
0.104897	-1936
0.104851	-1920
0.10479	-1928
0.104721	-1944
0.104797	-1896
0.104897	-1896
0.105064	-1936
0.105209	-1936
0.105324	-1952
0.105438	-1936
0.105576	-1936
0.105606	-1944
0.105591	-1960
0.105644	-1952
0.105675	-1920
0.105606	-1936
0.105621	-1928
0.105682	-1912
0.105728	-1912
0.105797	-1920
0.105888	-1936
0.105988	-1928
0.106201	-1920
0.106422	-1920
0.106682	-1864
0.106949	-1896
0.10714	-1880
0.107315	-1864
0.107384	-1856
0.107559	-1888
0.10778	-1872
0.10804	-1904
0.108253	-1912
0.108368	-1904
0.108498	-1896
0.108551	-1896
0.108582	-1912
0.108559	-1912
0.108643	-1896
0.108704	-1912
0.10878	-1920
0.108826	-1880
0.108986	-1888
0.109146	-1872
0.109383	-1880
0.10955	-1880
0.109642	-1872
0.109871	-1912
0.110092	-1888
0.110283	-1888
0.110474	-1888
0.110603	-1872
0.110703	-1888
0.110863	-1920
0.111023	-1888
0.111198	-1888
0.111473	-1920
0.11171	-1848
0.112007	-1864
0.112282	-1864
0.112564	-1880
0.112831	-1888
0.113083	-1856
0.113281	-1880
0.113503	-1880
0.113724	-1896
0.113968	-1912
0.114265	-1888
0.114563	-1896
0.114822	-1920
0.115089	-1912
0.115311	-1880
0.115517	-1912
0.115784	-1888
0.115997	-1896
0.116226	-1888
0.116508	-1920
0.116837	-1880
0.117111	-1888
0.117371	-1896
0.117653	-1920
0.11795	-1896
0.118309	-1912
0.118607	-1896
0.118889	-1904
0.119164	-1896
0.119469	-1888
0.119804	-1904
0.120224	-1872
0.120575	-1856
0.120888	-1888
0.121277	-1872
0.121635	-1824
0.122017	-1864
0.122437	-1864
0.122704	-1808
0.123016	-1856
0.123444	-1864
0.123779	-1864
0.124153	-1864
0.12471	-1848
0.12516	-1832
0.125526	-1840
0.125854	-1832
0.126228	-1840
0.12664	-1848
0.127052	-1872
0.127449	-1856
0.127853	-1824
0.128151	-1816
0.128426	-1800
0.128792	-1816
0.129158	-1792
0.129539	-1856
0.130013	-1792
0.130608	-1800
0.131264	-1832
0.131889	-1800
0.132484	-1872
0.133003	-1832
0.133591	-1840
0.134056	-1816
0.13446	-1776
0.134872	-1808
0.135292	-1808
0.135689	-1800
0.136086	-1848
0.136406	-1792
0.136734	-1808
0.137138	-1776
0.137566	-1768
0.138123	-1752
0.138741	-1768
0.139275	-1760
0.139748	-1792
0.140251	-1816
0.1408	-1832
0.141319	-1792
0.141891	-1800
0.142418	-1792
0.142914	-1792
0.143295	-1776
0.143738	-1800
0.144157	-1752
0.144592	-1776
0.144989	-1784
0.14537	-1768
0.145844	-1800
0.146339	-1768
0.146851	-1784
0.147423	-1816
0.147903	-1760
0.148354	-1768
0.148903	-1752
0.149536	-1752
0.150185	-1752
0.150795	-1736
0.151352	-1760
0.151894	-1736
0.152359	-1808
0.152855	-1752
0.153458	-1792
0.154076	-1784
0.154709	-1752
0.155403	-1760
0.156219	-1752
0.156937	-1784
0.157524	-1752
0.158134	-1712
0.158791	-1736
0.159447	-1736
0.160034	-1768
0.16069	-1744
0.161324	-1728
0.161957	-1736
0.162666	-1744
0.163315	-1728
0.163918	-1736
0.164505	-1728
0.165154	-1696
0.165894	-1704
0.166496	-1768
0.16713	-1696
0.167862	-1760
0.16851	-1768
0.169075	-1784
0.169708	-1696
0.170326	-1720
0.170898	-1728
0.17141	-1736
0.17205	-1712
0.172691	-1704
0.173393	-1704
0.174156	-1728
0.174812	-1712
0.175522	-1736
0.176201	-1704
0.176964	-1704
0.17762	-1720
0.178131	-1696
0.178604	-1720
0.179077	-1712
0.179604	-1704
0.180145	-1720
0.18084	-1752
0.181641	-1720
0.182411	-1728
0.183243	-1704
0.18409	-1720
0.184998	-1760
0.185822	-1752
0.186569	-1712
0.187294	-1728
0.187973	-1760
0.188644	-1736
0.189468	-1776
0.1903	-1736
0.190956	-1776
0.191582	-1736
0.1922	-1704
0.192871	-1736
0.19355	-1704
0.194275	-1752
0.194984	-1744
0.195702	-1744
0.196381	-1768
0.197197	-1752
0.198097	-1768
0.198891	-1768
0.199669	-1728
0.200378	-1736
0.201202	-1784
0.202011	-1776
0.202827	-1792
0.203705	-1776
0.204498	-1784
0.205193	-1784
0.205902	-1768
0.206688	-1760
0.207405	-1760
0.208122	-1768
0.208954	-1768
0.209732	-1760
0.21048	-1760
0.211311	-1760
0.212242	-1792
0.213135	-1808
0.213905	-1792
0.214729	-1768
0.215538	-1768
0.216309	-1792
0.217049	-1776
0.217827	-1776
0.218681	-1800
0.219482	-1792
0.220306	-1816
0.221115	-1784
0.221916	-1792
